,id,snippet_publishedAt,snippet_title,snippet_description,snippet_thumbnails_default_url,snippet_thumbnails_maxres_url,snippet_position,snippet_resourceId_videoId
1224,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjg1MUFBQTRFNTg5NDVDMTQ=,2018-08-29T07:14:05.000Z,Daniel Hope - Spheres - Ludovico Einaudi: I giorni (Radio edit),"Daniel Hope & Jacques Ammon & Deutsches Kammerorchester - Spheres - Einaudi - I giorni
Listen to „Spheres“ – https://DG.lnk.to/hopespheres
Subscribe here – The Best Of Classical Music: http://bit.ly/Subscribe_DG

Watch Daniel Hope play ""I giorni"" (by Ludovico Einaudi) from his latest album ""Spheres"". The album includes works and arrangements by contemporary masters like  Arvo Pärt, Karl Jenkins, Max Richter, Alex Baranowski and many more.

For more information please see: http://www.deutschegrammophon.com/artist/hope/

Daniel Hope
Ludivico Einaudi  
Spheres, I giorni
Jacques Ammon 
Deutsches Kammerorchester 

_______________

Find Deutsche Grammophon Online

Homepage: http://deutschegrammophon.com
Facebook:  http://fb.com/deutschegrammophon
Twitter:   http://twitter.com/dgclassics
Instagram:  http://instagram.com/dgclassics
Newsletter:  http://deutschegrammophon.com/gpp/index/newsletter

_______________

最高のクラシック音楽―登録はこちら: http://bit.ly/Subscribe_DG
最优质古典音乐 – 此处订阅: http://bit.ly/Subscribe_DG
Лучшая Классическая Музыка - Подписаться: http://bit.ly/Subscribe_DG
La mejor música clásica - Suscríbase aquí: http://bit.ly/Subscribe_DG
Le meilleur de la musique classique. Pour vous abonner cliquez ici: http://bit.ly/Subscribe_DG",https://i.ytimg.com/vi/QmV6dyEi430/default.jpg,https://i.ytimg.com/vi/QmV6dyEi430/maxresdefault.jpg,1239,QmV6dyEi430
1225,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjREMDMyQ0M0NTRBMTE2QUM=,2018-08-29T06:49:34.000Z,Dodo Danciu - Fly Away With Me,"Fly Away With Me 🦋
Stream & Download: https://soundcloud.com/doduiala/fly-away-with-me
🎧 Spotify Playlist: http://bit.ly/AmbientSpotify

💬 We are not permitted to choose the frame of our destiny. But what we put into it is ours.
-Dag Hammarskjold

🧡 Dodo Danciu
https://soundcloud.com/doduiala
https://www.youtube.com/user/doduiala
https://www.facebook.com/doduiala

Suggested track: https://youtu.be/YrkHPMp5mks

📷 Picture by Jeff Pierre
https://unsplash.com/photos/s1PcXGt8FtY
 
🕊️ Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://ambientmusicalgenre.bandcamp.com
https://vk.com/ambientmusicalgenre
https://twitter.com/AmbiiMG

🖤 Support AMG Records (AmbientMusicalGenre channel)
https://ambientmusicalgenre.bandcamp.com

Submit music: ambientmusicalgenre@gmail.com

❕ All music on AmbientMusicalGenre channel used for promotional reasons.
Any business offers, music and photo submissions, copyright issues: ambientmusicalgenre@gmail.com",https://i.ytimg.com/vi/kRjMaRG-Vog/default.jpg,https://i.ytimg.com/vi/kRjMaRG-Vog/maxresdefault.jpg,1240,kRjMaRG-Vog
1226,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkJDQTA4RDc2NDY3MjRBRjc=,2018-08-29T03:49:21.000Z,Alexander Wren - The Good In Goodbye (Lyrics in CC),"Apeiron - Music for Infinity.
∞ Spotify: https://open.spotify.com/user/ApeironSound
∞ Instagram: https://www.instagram.com/ApeironSound

» Available at: 
iTunes: https://itunes.apple.com/album/id1149705934?ls=1&app=itunes
Spotify: https://open.spotify.com/track/6S5EBSPLkfcWoqXuhP08r6?si=9uMM3lzkTYOAS0rQm0kBLg

» Follow Alexander Wren:
http://www.alexanderwren.com
https://www.facebook.com/Alexander-Wren-334054999969018/
https://twitter.com/alexander_wren
https://www.instagram.com/alexanderwren/
https://www.youtube.com/channel/UCyeq2sJkcQRwU5-CB6BbYKw

» Picture: Annie Spratt

Activate ""notifications"" for Apeiron by pressing the bell besides the subscription button and never miss a song!

Lyrics for ""Alexander Wren - The Good In Goodbye"" can be found in the comments.
Alternatively, turn on captions (CC) and enjoy the lyrics on screen!

#ApeironSound",https://i.ytimg.com/vi/U6cq39VexuI/default.jpg,https://i.ytimg.com/vi/U6cq39VexuI/maxresdefault.jpg,1241,U6cq39VexuI
1227,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjZGMzBDRDhFNDhEODdEQTQ=,2018-08-27T02:52:35.000Z,City Of Dawn - Hymn of a Voyage Wander [Full Album],"Genre: Ambient, atmospheric, instrumental
Artist: City Of Dawn
Album: Hymn of a Voyage Wander (August 4, 2018)
Country: Mc Allen, Texas, USA

https://cityofdawn.bandcamp.com/album/hymn-of-a-voyage-wander
https://www.facebook.com/CityofDawnDamien/
https://www.instagram.com/cityofdawnmusic/
https://soundcloud.com/damienduque
https://itunes.apple.com/us/artist/city-of-dawn/id992087124
https://www.youtube.com/channel/UCckPPfeEr3D0Ew701uWhdqw

Follow Wherepostrockdwells on Facebook: https://www.facebook.com/wprdwells/

Tracklist:

01. Abditory 00:00
02. The Quiet Explosion 06:00
03. My Spirit Dances with your ghost 12:20
04. As Petals turns to Ashes 18:49
05. Capturing the pattern of your silence 25:36
06. Saudade 30:53
07. I See you for the last time... 37:39
08. Slowly Dancing Away... 47:11

All rights reserved by City Of Dawn.",https://i.ytimg.com/vi/3yx5lrlEgF4/default.jpg,https://i.ytimg.com/vi/3yx5lrlEgF4/maxresdefault.jpg,1242,3yx5lrlEgF4
1228,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkE0RURDOUUyMkRFMDlFMEI=,2018-08-27T02:35:36.000Z,Hiatus - Defeat,"Defeat 🌼
iTunes: http://apple.co/2MMJ5Bl
Spotify: http://spoti.fi/2MMWd9N
Bandcamp: http://bit.ly/2wm4yXx 
🎧 Spotify Playlist: http://bit.ly/AmbientSpotify

💬 The heart of another is a dark forest, always, no matter how close it has been to one's own.
-Willa Cather

🧡 Hiatus
https://soundcloud.com/hiatus
https://www.facebook.com/hiatusmusic
https://twitter.com/hiatusmusic
https://www.youtube.com/user/djhiatus
https://hiatusmusic.bandcamp.com

Suggested track: https://youtu.be/Ddso20EYnss

📷 Picture by Ibai Acevedo
https://flic.kr/p/THQVeD
 
🕊️ Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://ambientmusicalgenre.bandcamp.com
https://vk.com/ambientmusicalgenre
https://twitter.com/AmbiiMG

🖤 Support AMG Records (AmbientMusicalGenre channel)
https://ambientmusicalgenre.bandcamp.com

Submit music: ambientmusicalgenre@gmail.com

❕ All music on AmbientMusicalGenre channel used for promotional reasons.
Any business offers, music and photo submissions, copyright issues: ambientmusicalgenre@gmail.com",https://i.ytimg.com/vi/sE5x46lqo7Q/default.jpg,https://i.ytimg.com/vi/sE5x46lqo7Q/maxresdefault.jpg,1243,sE5x46lqo7Q
1229,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjBBNDFGQjFBMjdEM0UyOEE=,2018-08-25T07:18:48.000Z,BROOKFIELD - Cloud 9 | Sofar Philadelphia,"BROOKFIELD performing ""Cloud 9"" at Sofar Philadelphia on June 8th 2018
Sofar puts on hundreds of intimate shows each month around the world. Find an upcoming date in your city: http://bit.ly/findasofar
For a new gig every day, along with playlists, features and more, subscribe to Sofar here: http://bit.ly/SubscribeToSofar

Find us on Facebook and Twitter for more information -
http://www.facebook.com/sofarsounds
http://twitter.com/Sofarsounds
https://www.facebook.com/SofarPhilly/
http://www.twitter.com/sofarphilly
https://instagram.com/sofarphilly/

Artist: BROOKFIELD
http://www.iambrookfield.com/
https://www.facebook.com/brookfieldmusicuk
https://twitter.com/brookfield__uk
http://www.instagram.com/brookfield__uk
https://open.spotify.com/artist/3bXqBHZrsGT47WQdZ5fSS3

Filmed by: Skyler Jenkins - https://www.skylerjenkins.com/

Edited by: Skyler Jenkins - https://www.skylerjenkins.com/

Audio by: Matthew Phillips — http://www.matthewphillipsaudio.com/",https://i.ytimg.com/vi/xXgGVikgjQo/default.jpg,https://i.ytimg.com/vi/xXgGVikgjQo/maxresdefault.jpg,1244,xXgGVikgjQo
1230,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjA5Mzk1NDgyMUE3OUMxOTk=,2018-08-25T05:37:30.000Z,"SYML - ""Girl (Acoustic)"" [Official Audio]","SYML - ""Girl (Acoustic)""

Lyrics:
Girl, perfectly her, broken and hurt
Soft and asleep in the morning gray
Shake off the night and don’t hide your face
The sun lights the world with a single flame
I want you to see this

Today and all of your days, I’ll wear your pain
Heal what I can in your troubled mind
Sometimes our bodies will hurt for some time
And the beauty in that can be hard to find
I want you to find it
I want you to see this

So run, wake up and run my little one
I wanna tear down these walls that can’t hold you inside
And rip out the cords and uncover your eyes
We’ll make our escape in the dark of night
I need you to see this

Girl
You’ll see the world and you’ll come to learn
That falling in love is a strange work of art
All of your battles will shape who you are
And know that your scars are my favorite part
I want you to know this

Follow SYML:
http://www.symlmusic.com
http://www.facebook.com/symlmusic
http://www.instagram.com/symlmusic
http://www.twitter.com/symlmusic

Subscribe https://www.youtube.com/channel/UC1Qq0TRax_pgbnunNdQ_BpQ?sub_confirmation=1",https://i.ytimg.com/vi/qp4uAN2NAjs/default.jpg,https://i.ytimg.com/vi/qp4uAN2NAjs/maxresdefault.jpg,1245,qp4uAN2NAjs
1231,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkFGNTc0RTEzRjc2M0Y1QkM=,2018-08-25T04:53:57.000Z,Richard Smithson - Closer,"Closer ☀️
Stream: https://open.spotify.com/album/61y65hPTt8DCQGEVu8V0Z8
🎧 Spotify Playlist: http://bit.ly/AmbientSpotify

💬 When you arise in the morning, think of what a precious privilege it is to be alive - to breathe, to think, to enjoy, to love.
-Marcus Aurelius

🧡 Richard Smithson
https://soundcloud.com/rsmithson
http://richardsmithson.co.uk
https://www.facebook.com/richardsmithsoncomposer
https://twitter.com/RicSmithson
https://richardsmithson.bandcamp.com
https://open.spotify.com/artist/7mf3DVwNfxFyyDgoSk1BnL

Suggested track: https://youtu.be/mQPJufzXA_A

📷 Picture by lucas wesney
https://unsplash.com/photos/ZNz5UPRb2N8
 
🕊️ Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://ambientmusicalgenre.bandcamp.com
https://vk.com/ambientmusicalgenre
https://twitter.com/AmbiiMG

🖤 Support AMG Records (AmbientMusicalGenre channel)
https://ambientmusicalgenre.bandcamp.com

Submit music: ambientmusicalgenre@gmail.com

❕ All music on AmbientMusicalGenre channel used for promotional reasons.
Any business offers, music and photo submissions, copyright issues: ambientmusicalgenre@gmail.com",https://i.ytimg.com/vi/9SNnTCDsml8/default.jpg,https://i.ytimg.com/vi/9SNnTCDsml8/maxresdefault.jpg,1246,9SNnTCDsml8
1232,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjc0M0I3QkEyRjZGOTlCRkM=,2018-08-24T09:36:32.000Z,Flew The Arrow - Trail of Thought | Sofar Glasgow,"Flew The Arrow performing ""Trail of Thought"" at Sofar Glasgow on June 19th, 2018
Sofar puts on hundreds of intimate shows each month around the world. Find an upcoming date in your city: http://bit.ly/findasofar
For a new gig every day, along with playlists, features and more, subscribe to Sofar here: http://bit.ly/SubscribeToSofar

Find us on Facebook and Twitter for more information -
http://www.facebook.com/sofarsounds
http://twitter.com/Sofarsounds
http://offshore-coffee.co.uk/
https://www.facebook.com/OffshoreCoffee/
https://www.instagram.com/offshorecoffee/
https://twitter.com/offshorecoffee

Artist: Flew The Arrow
https://soundcloud.com/flewthearrow
https://www.facebook.com/flewthearrowmusic/
https://www.instagram.com/flewthearrow/
https://twitter.com/flewthearrow

Filmed by: Reverie Films (https://www.reveriefilms.co.uk)

Edited by: Reverie Films (https://www.reveriefilms.co.uk)

Audio by: Toby Llewellyn (https://nineteencanteen.com)",https://i.ytimg.com/vi/hav33_hWllc/default.jpg,https://i.ytimg.com/vi/hav33_hWllc/maxresdefault.jpg,1247,hav33_hWllc
1233,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjRFRkQzQ0I2NDgyQjEwRkU=,2018-08-24T05:11:42.000Z,Native - Slowly Fading,"WOGN - A daily wave of indie music

Support the artist
https://www.youtube.com/channel/
UCSxtWdO9vBZzJ-2Kwi7ZNVA
https://www.instagram.com/
native.native.native/
https://soundcloud.com/native-a-musician
https://www.facebook.com/iannorthmusic/

Picture
© Nick Cade : https://nikcade301.wixsite.com/nickcade

Wave Of Good Noise
https://www.facebook.com/waveofgoodnoise

We do not own the rights of the music. If any producer or label has an issue with this song, please get in contact with us and we will delete it immediately.

Lyrics :

throwing stones
somewhere in no man’s land
to keep my body and mind occupied
you’ve been the love I give
I’m the love you hold
the love you know
never wasted
ever lasting

I’m running low
breaking
you’re not the one
you’re not the one afterall
I’m not the one 
I’m not the one afterall

you’re slowly fading
slowly fading
but I don’t want you to go
don’t want you to go
you’re slowly fading
slowly fading
but I don’t want you to go
don’t want you to go

throwing stones
somewhere in no man’s land
you’re not the one
you’re not the one afterall",https://i.ytimg.com/vi/r0CBD37ldwY/default.jpg,https://i.ytimg.com/vi/r0CBD37ldwY/maxresdefault.jpg,1248,r0CBD37ldwY
1234,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkRCQzJGNkJFNzFDM0ZBRTg=,2018-08-24T04:12:59.000Z,Joachim Heinrich - Lùnastal,"Lùnastal 🌾
Stream & Download: https://soundcloud.com/joachimheinrich/lunastal
🎧 Spotify Playlist: http://bit.ly/AmbientSpotify

#ambient #classical #piano

💬 August brings into sharp focus and a furious boil everything I've been listening to in the late spring and summer.
-Henry Rollins

🧡 Joachim Heinrich
https://soundcloud.com/joachimheinrich
https://www.youtube.com/c/JoachimHeinrich
https://www.facebook.com/heinrichjoachimmusic
https://joachimheinrich.bandcamp.com

Suggested track: https://youtu.be/-PPbk5-MMjY

📷 Picture by Ibrahim Rifath
https://unsplash.com/photos/Y6tBl0pTe-g
 
🕊️ Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://ambientmusicalgenre.bandcamp.com
https://vk.com/ambientmusicalgenre
https://twitter.com/AmbiiMG

🖤 Support AMG Records (AmbientMusicalGenre channel)
https://ambientmusicalgenre.bandcamp.com

Submit music: ambientmusicalgenre@gmail.com

❕ All music on AmbientMusicalGenre channel used for promotional reasons.
Any business offers, music and photo submissions, copyright issues: ambientmusicalgenre@gmail.com",https://i.ytimg.com/vi/Ju4klv8UL7A/default.jpg,https://i.ytimg.com/vi/Ju4klv8UL7A/maxresdefault.jpg,1249,Ju4klv8UL7A
1235,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkREODUzRUQ3MThCRjZGMUQ=,2018-08-24T04:02:24.000Z,Jesse Marchant - Illusion Of Love | OurVinyl Sessions,"Check out Jesse Marchant from New York City performing his song Illusion Of Love from his 2018 album of the same name. This live performance was filmed at the YouTube Space in NYC. Subscribe for the latest OurVinyl performances at http://bit.ly/1FkkrKs

You can watch Jesse Marchant's full performance in this playlist: https://www.youtube.com/playlist?list=PLq6ZtxwoHPHkTrE0WffLPT_4Ozs7RMxt1

Follow OurVinyl:
Facebook: https://www.facebook.com/ourvinyl
Twitter: https://twitter.com/ourvinyl
Instagram: https://instagram.com/ourvinyl/
SoundCloud: https://soundcloud.com/ourvinyl

Purchase or stream this song on:
Spotify: https://open.spotify.com/album/7fr9ynCiHIqiyGMnctb38x?si=dJa2AyA7SuWr5iRLUlMJBQ

iTunes/Apple Music: https://itunes.apple.com/us/album/jesse-marchant-ourvinyl-sessions-single/1436245607

GooglePlay: https://play.google.com/store/music/album/Jesse_Marchant_Jesse_Marchant_OurVinyl_Sessions?id=B6ub7gs3djb7rxcwygyosvdopju

Amazon: https://www.amazon.com/Jesse-Marchant-OurVinyl-Sessions-Explicit/dp/B07HBMQ5CW/ref=sr_1_1?ie=UTF8&qid=1547829827&sr=8-1&keywords=jesse+marchant+ourvinyl

Tidal: https://tidal.com/album/95071543

Listen To OurVinyl On:
Spotify: https://play.spotify.com/user/ourvinyl

Follow Jesse Marchant:
Facebook: https://www.facebook.com/jessebmarchant/
Twitter: https://twitter.com/JesseBMarchant?lang=en
Instagram: https://www.instagram.com/jessemarchant/
YouTube: https://www.youtube.com/user/InTheForestMusic

About Jesse Marchant: 
Jesse Marchant is a Swiss-Canadian multi-instrumentalist, singer, songwriter and record producer based out of New York City. Marchant has recorded 4 studio albums and an EP, Brightest of Feathers. His most recently completed LP, Illusion of Love, is out now. 

Marchant has completed numerous headline tours of the US and Canada. He has been featured in national support slots for the Mercury Prize-Winning group Alt-J, Other Lives, Nathaniel Rateliff, Sondre Lerhe, Rogue Wave, Cloud Cult, Heartless Bastards, Local Natives, AA Bondy, Damien Jurado, and many more. Marchant's songs have been featured on several Emmy Award-winning shows including Grey's Anatomy, Parenthood, Shameless, The Blacklist, Eyewitness, Bones, etc. 

About OurVinyl TV:
OurVinyl TV films live performances with both emerging and established musicians. We’ve worked with artists such as St. Paul and The Broken Bones, Ed Sheeran, Allen Stone, Kina Grannis, Dispatch, Iration, Donavon Frankenreiter, Rebelution, Marcus Foster, and Odessa Rose. We do our best to push the production envelope by filming artists in unique settings that complement their music.

OurVinyl is live music. Being at a show is a really magical experience. It allows you to see bands and artists performing their music in its most raw form. It’s all live, all one take, no punching in, no autotune, no cheating. Just high energy and high authenticity.

What is OurVinyl.TV?
OurVinyl.TV allows users to discover new music through videos by indexing the best sessions online. Today we have partnered with 30 of the best filmmakers online capturing live concert footage and filming acoustic performances with emerging artists. Our platform then allows our users to browse thousands of these videos by clicking a genre or typing in an artist.

Join OurVinyl.TV: http://ourvinyl.tv/

Lyrics: 
Pose in a picture up against a wall
Bite a rose and give us here a glance
The whole world’s smiling
Sharing in your joy
You can be sure
All along we knew
You were winning

Follow a leader after blood
And give these killings here a pass
Ignore bodies floating in the bay
You ought to enjoy the sun

And your minor cracks
They don't show for now
All your holes will be filled
You mustn't mind them
You can move mountains in your form
Bring heart and light to many
In your illusion of love
Don't be fooled
You try hard
But you'll never get enough

Out in the desert babe I was lost
At night I was buried in the sand
I woke up choking on the grains
In a bed with a windstorm
Filling up the room

And I don't know the ways
Or steps that led me back
I had been too long
Living in the past
I know don't why I held so long
In a love to be lost
To be idle
What for, baby what for

Who do you love?

Credits:
Tracking Engineer: Matt Wyman
Mixing Engineer: Dylan Alldredge
Mastering Engineer: Sean Brna
Director: Tom Beal
Camera 1: Mike Moen
Camera 2: Mike Reuther
Camera 3: Sean Brna",https://i.ytimg.com/vi/wUpbz6epliE/default.jpg,https://i.ytimg.com/vi/wUpbz6epliE/maxresdefault.jpg,1250,wUpbz6epliE
